84: [186849760.00, 186849760.00, 186849840.00, 186849744.00, 186849808.00, 186849808.00, 186849808.00, 186849808.00, 186849712.00, 186849904.00, 186849808.00, 186849840.00, 186849872.00, 186849824.00, 186849840.00, 186849840.00]
85: [186196736.00, 186196816.00, 186196768.00, 186196768.00, 186196768.00, 186196736.00, 186196704.00, 186196784.00, 186196784.00, 186196800.00, 186196784.00, 186196800.00, 186196688.00, 186196768.00, 186196848.00, 186196768.00]
86: [185536816.00, 185536688.00, 185536768.00, 185536784.00, 185536768.00, 185536832.00, 185536880.00, 185536768.00, 185536768.00, 185536832.00, 185536864.00, 185536880.00, 185536784.00, 185536880.00, 185536768.00, 185536784.00]
87: [184869808.00, 184869776.00, 184869856.00, 184869872.00, 184869824.00, 184869776.00, 184869792.00, 184869824.00, 184869856.00, 184869696.00, 184869808.00, 184869856.00, 184869872.00, 184869872.00, 184869824.00, 184869760.00]
88: [184195936.00, 184195776.00, 184195952.00, 184195792.00, 184196000.00, 184195968.00, 184195936.00, 184195856.00, 184195936.00, 184195904.00, 184196000.00, 184195936.00, 184196032.00, 184195936.00, 184195968.00, 184195904.00]
89: [183514944.00, 183514896.00, 183515120.00, 183514960.00, 183514944.00, 183514976.00, 183514960.00, 183515008.00, 183515088.00, 183514944.00, 183514928.00, 183514960.00, 183514944.00, 183515024.00, 183514928.00, 183514944.00]
90: [182827104.00, 182827104.00, 182827152.00, 182827248.00, 182827216.00, 182827200.00, 182827136.00, 182827152.00, 182827216.00, 182827216.00, 182827264.00, 182827072.00, 182827296.00, 182827280.00, 182827216.00, 182827152.00]
91: [182132544.00, 182132528.00, 182132528.00, 182132464.00, 182132528.00, 182132416.00, 182132496.00, 182132544.00, 182132624.00, 182132544.00, 182132496.00, 182132592.00, 182132496.00, 182132624.00, 182132464.00, 182132544.00]
92: [181431056.00, 181430992.00, 181430832.00, 181430928.00, 181431040.00, 181431008.00, 181430928.00, 181430944.00, 181430896.00, 181430976.00, 181430928.00, 181431008.00, 181430896.00, 181431008.00, 181430960.00, 181430976.00]
93: [180722656.00, 180722592.00, 180722528.00, 180722496.00, 180722592.00, 180722592.00, 180722528.00, 180722624.00, 180722624.00, 180722704.00, 180722528.00, 180722592.00, 180722512.00, 180722608.00, 180722752.00, 180722528.00]
94: [180007424.00, 180007296.00, 180007424.00, 180007376.00, 180007472.00, 180007520.00, 180007488.00, 180007520.00, 180007504.00, 180007440.00, 180007376.00, 180007440.00, 180007360.00, 180007440.00, 180007520.00, 180007488.00]
95: [179285488.00, 179285392.00, 179285536.00, 179285424.00, 179285616.00, 179285552.00, 179285504.00, 179285440.00, 179285504.00, 179285440.00, 179285568.00, 179285488.00, 179285360.00, 179285408.00, 179285600.00, 179285296.00]
96: [178556864.00, 178556768.00, 178556688.00, 178556768.00, 178556784.00, 178556752.00, 178556912.00, 178556784.00, 178556816.00, 178556816.00, 178556944.00, 178556752.00, 178556752.00, 178556816.00, 178556784.00, 178556800.00]
97: [177821312.00, 177821424.00, 177821344.00, 177821312.00, 177821408.00, 177821344.00, 177821424.00, 177821344.00, 177821392.00, 177821376.00, 177821344.00, 177821408.00, 177821392.00, 177821488.00, 177821360.00, 177821360.00]
98: [177079232.00, 177079376.00, 177079264.00, 177079232.00, 177079344.00, 177079232.00, 177079200.00, 177079328.00, 177079248.00, 177079232.00, 177079232.00, 177079312.00, 177079248.00, 177079168.00, 177079280.00, 177079312.00]
99: [176330464.00, 176330448.00, 176330496.00, 176330560.00, 176330592.00, 176330480.00, 176330384.00, 176330416.00, 176330528.00, 176330496.00, 176330480.00, 176330512.00, 176330560.00, 176330432.00, 176330464.00, 176330608.00]
100: [175574912.00, 175575088.00, 175574976.00, 175575104.00, 175575088.00, 175575040.00, 175575008.00, 175575152.00, 175575056.00, 175575104.00, 175575040.00, 175575072.00, 175574976.00, 175574992.00, 175575040.00, 175575088.00]
101: [174812896.00, 174813024.00, 174813008.00, 174812976.00, 174813056.00, 174812992.00, 174812992.00, 174813184.00, 174813072.00, 174813008.00, 174813088.00, 174813072.00, 174812912.00, 174813008.00, 174812960.00, 174813008.00]
