108: [18.45, 24.52, 495.47, 65.99, 20.84, 20.43, 268.34, 225.83, 68.06, 67.87, 1786.98, 56.86, 301.22, 90.45, 281.16, 252.13]
109: [25.39, 101.81, 196.59, 38.76, 49.82, 26.22, 137.70, 303.32, 81.91, 32.87, 753.80, 158.72, 203.90, 68.68, 251.74, 74.33]
110: [38.77, 53.65, 402.34, 54.39, 41.52, 18.06, 50.29, 54.78, 190.51, 148.37, 570.58, 60.64, 194.66, 296.93, 211.56, 60.37]
111: [38.50, 52.64, 120.36, 202.76, 36.03, 73.50, 111.06, 139.55, 152.96, 185.08, 919.94, 164.25, 94.60, 103.60, 185.49, 140.99]
112: [67.35, 88.83, 254.25, 138.54, 69.26, 21.18, 209.09, 183.03, 102.20, 99.34, 514.35, 52.46, 321.29, 175.48, 262.58, 157.28]
113: [55.73, 19.03, 507.91, 100.99, 53.12, 32.40, 387.69, 203.18, 157.45, 164.07, 1158.91, 126.01, 210.55, 47.03, 144.27, 109.72]
114: [99.53, 215.79, 153.89, 88.42, 59.96, 72.72, 176.84, 216.21, 186.56, 110.54, 775.69, 154.28, 150.66, 33.00, 205.87, 97.68]
115: [67.71, 35.59, 182.19, 61.08, 12.68, 41.45, 352.70, 178.90, 84.72, 98.40, 374.57, 176.95, 208.13, 191.18, 316.90, 124.36]
116: [168.49, 66.15, 86.84, 85.51, 49.22, 135.40, 366.09, 158.12, 42.65, 120.27, 827.33, 132.95, 65.92, 425.57, 411.72, 78.06]
117: [137.31, 59.14, 172.67, 81.82, 29.29, 86.71, 470.66, 398.47, 143.49, 211.87, 1006.02, 237.86, 138.97, 668.27, 309.33, 108.89]
118: [103.04, 145.38, 870.88, 433.57, 126.07, 42.30, 361.09, 312.76, 291.62, 182.06, 3083.74, 200.86, 161.20, 536.62, 622.25, 121.54]
119: [123.49, 53.46, 456.65, 114.86, 236.31, 173.89, 230.36, 424.14, 267.95, 70.41, 891.92, 147.47, 87.48, 469.34, 540.68, 173.83]
120: [107.18, 302.89, 365.37, 519.17, 145.09, 120.19, 581.47, 308.49, 282.88, 256.47, 1125.58, 47.22, 50.88, 236.74, 1376.00, 65.08]
121: [173.01, 687.98, 190.33, 457.98, 53.38, 299.28, 932.42, 412.37, 176.96, 321.37, 853.24, 171.30, 312.23, 380.45, 418.96, 348.96]
122: [255.33, 769.70, 77.28, 569.66, 92.42, 291.68, 235.33, 805.66, 111.66, 413.36, 1059.80, 48.93, 352.78, 308.50, 577.62, 388.61]
123: [240.09, 658.99, 707.50, 594.29, 260.35, 264.34, 683.76, 430.81, 249.52, 274.61, 1436.82, 473.10, 53.08, 251.16, 1039.04, 671.93]
124: [308.99, 778.94, 805.83, 1043.01, 220.27, 414.73, 1394.30, 738.51, 293.11, 587.05, 1264.35, 132.61, 628.30, 233.35, 157.34, 455.56]
125: [785.26, 1307.57, 2679.77, 334.34, 383.65, 972.88, 893.39, 592.96, 111.72, 320.61, 1070.38, 485.68, 835.14, 295.75, 548.07, 160.96]
126: [1056.84, 384.33, 683.48, 706.13, 1755.11, 611.80, 1562.10, 301.87, 386.97, 322.48, 1586.36, 222.08, 1459.40, 294.95, 498.35, 361.73]
127: [387.12, 205.62, 1971.06, 463.47, 682.56, 539.01, 846.99, 454.79, 539.84, 501.87, 1988.42, 1216.48, 311.19, 505.46, 654.60, 241.39]
128: [159.80, 382.03, 626.93, 334.60, 318.79, 149.97, 1794.41, 345.20, 390.54, 439.74, 1187.85, 96.40, 246.27, 483.70, 272.12, 472.55]
129: [52.88, 113.65, 139.66, 78.72, 413.06, 559.58, 797.74, 311.22, 915.59, 449.04, 1491.87, 372.21, 678.62, 248.75, 181.01, 628.56]
